,depending,necessary,appropriate,inappropriate,as needed,as applicable,otherwise reasonably,sometimes,from time to time,generally,mostly,widely,general,commonly,usually,normally,typically,largely,often,primarily,among other things,may,might,can,could,would,likely,possible,possibly,anyone,certain,everyone,numerous,some,most,few,much,many,various,including but not limited to,Category,BT Coeff,Amb_Terms,Amb_Phrase
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MN,2.569,"['may', 'may', 'various', 'may']","[""The information so provided by you to Reliance Jio or otherwise captured by Reliance Jio may be used for a number of purposes connected with Reliance Jio business operations which may include the following:\n\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tprocessing orders or applications;\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tprovisioning of services, testing or improvement of services, recommending various products or services including those of third parties;\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tdealing with requests, enquiries and complaints, customer services and related activities;\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tmarketing products and services of Reliance Jio and its analysis;\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tresponding to your queries and fulfilling your requests for information regarding the Applications;\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tnotifying you of any new offers or services of Reliance Jio and sending you important information regarding the Applications, changes to any of Reliance Jio's policies and/or other administrative information;\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tkeeping you informed about the latest content available on the Applications and special offers with respect to the same; \n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tsending you surveys and marketing communications that Reliance Jio believes may be of interest to you; \n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tconducting internal reviews and data analysis for the Applications; \n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tpersonalizing your experience while using the Applications by presenting advertising, products and offers tailored to you;\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tif you wish to subscribe to any content package or service offered by Reliance Jio through the Applications, for completing your purchase.""]"
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['possible'],"['Your Personal Information will be kept confidential to the maximum possible extent and will be used to support your relationship with Reliance Jio, to notify you of any updated information and new activities and other related functions offered by Reliance Jio.']"
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['Reliance Jio may use Personal Information to verify whether you are entitled to access and use the Applications and the products and services made available through the Applications.  ']
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['This Personal Information may also be used to enable Reliance Jio to enhance your experience of the Applications. \n\t\t\t\t\t\t\n\t\t\t\t\t\t\t']
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['Reliance Jio may use this information in its marketing and advertising services.  ']
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['Reliance Jio may also use such information to measure traffic patterns on the Applications.  ']
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['As Non-Personal Information does not personally identify you, Reliance Jio may use and disclose Non-Personal Information for any purpose.\n\t\t\t\t\t\t']"
17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CMN,2.125,"['may', 'may', 'various', 'may', 'may', 'necessary', 'appropriate']","['Personal Information may be disclosed under the following circumstances:\n\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tReliance Jio may disclose your Personal Information to its affiliates, group companies, consultants, vendors and contractors who provide various services including, contact information verification, payment processing, customer service, website hosting, data analysis, infrastructure provision, IT services, and other similar services, under confidentiality restrictions, in order to enable such vendor and service providers to provide the services subscribed to by you; \t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tReliance Jio may provide your information or data to its partners, associates, advertisers, service providers or other third parties to provide, advertise or market their legitimate products and/or services which may be of your interest; and \n\t\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tAs necessary or appropriate: (a) in any manner permitted under applicable law, including laws outside your country of residence; (b) to comply with legal process whether local or foreign; (c) to respond to requests from public and government authorities, including public and government authorities outside your country of residence;']"
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['(f) to allow Reliance Jio to pursue available remedies or limit the damages that Reliance Jio may sustain.\t\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t']
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MN,2.569,"['may', 'certain']","['We may disclose to third party services certain personally identifiable information listed below: \n\t\t\t\t\t\t        information you provide us such as name, email, mobile phone']"
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],['This information is shared with third party service providers so that we can:\n\t\t\t\t\t\t        personalize the app for you.perform behavioral analytics.\n\t\t\t\t\t\t']
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['Your consent to collecting Personal and Non-Personal Information may be implicit or implied or through course of conduct.\n\t\t\t\t\t\n\t\t\t\t\t\t']
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,"['may', 'may']","['Application may present display advertising and may collect data about traffic via Open X and/or Google Analytics, Demographics and Interest Reporting. \n\t\t\t\t\t']"
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,3.55,['primarily'],['Your information or data will primarily be stored in electronic form.']
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MN,2.569,"['certain', 'can']","['However, certain data can also be stored in physical form.']"
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['Reliance Jio may store, collect, process and use your data in countries other than the Republic of India but under full compliance with applicable laws.']"
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['Reliance Jio may enter into agreement with third parties (in or outside of India) to store your information or data.']
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['These third parties may have their own security standards to safeguard your information or data and Reliance Jio will on commercial reasonable basis require such third parties to adopt reasonable security standards to safeguard your information / data.\n\t\t\t\t\t\n\t\t\t\t\t\t']
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['The Application may include links to other websites/applications.']
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],"['Once you leave our servers (you can tell where you are by checking the URL in the location bar on your browser), use of any information you provide is governed by the privacy policy of the operator of the website/application you are visiting.']"
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['That policy may differ from ours.']
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],"['This may be provided to you on request, in case you experience any doubts.']"
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['may'],['You may request access and/or correct the information Reliance Jio has collected from you by contacting Reliance Jio at JioTV@jio.com.']
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,2.865,['can'],"['If you wish to have the information or data that you have provided to Reliance Jio deleted, you can always do so by sending a request to us on the e-mail id.']"
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,MN,2.569,"['may', 'certain', 'may', 'certain']",['You may note that correction or deletion of certain information or data may lead to cancellation of your registration with the Application(s) or your access to certain features of the Application(s).']
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MN,2.569,"['certain', 'can']","['You also agree and acknowledge that certain data or information cannot be corrected or deleted or prohibited to be deleted as required under any applicable law, law enforcement requests or under any judicial proceedings.\n\t\t\t\t\n\t\t\t']"
